imageUrl	title	totalScore	reviewsCount	state	city	phone	categoryName	description	placeId	location/lat	location/lng
https://lh5.googleusercontent.com/p/AF1QipMpscmIkuVbGyzMAurcdaHlgObsCvfJfbwOTNc1=w408-h306-k-no	Watu Giring	4.2	284	Daerah Istimewa Yogyakarta	Kabupaten Gunung Kidul		Tujuan Wisata		ChIJ1SI40nq0ey4RA30JtYchRRo	-7.9970558	110.6286462
https://lh5.googleusercontent.com/p/AF1QipMVOMqt5rmPpCRDk9agAuSPT61YH4elbO7asTYb=w408-h306-k-no	Sendang Seliran	4.5	281	Daerah Istimewa Yogyakarta	Kabupaten Bantul		Wisata Sejarah & Budaya		ChIJwWwQSBlXei4RtmCHHZL5FWI	-7.8297682	110.3977337
https://lh5.googleusercontent.com/p/AF1QipN-UdWN8ylI2KQXlzCoFr8QrKfBdCZgsZXk5kaE=w408-h408-k-no	Between Two Gates	4.7	257	Daerah Istimewa Yogyakarta	Kota Yogyakarta		Wisata Sejarah & Budaya		ChIJe6yf1x5Xei4Rxblo_zUw3E8	-7.830939	110.3990766
https://lh5.googleusercontent.com/p/AF1QipM4hA31ZKMa_P78ZWscd7lOl9X_E8gLBxQ36PsG=w408-h725-k-no	Desa Wisata Gabugan	4.5	218	Daerah Istimewa Yogyakarta	Kabupaten Sleman	+62 813-2885-6252	Tujuan Wisata		ChIJxTGZ7bdfei4RH84e1wDA-UU	-7.6608783	110.3797149
https://lh5.googleusercontent.com/p/AF1QipMnich6u9rR57eIt9J8QI3IZr2ah2h2eKJcafMl=w408-h544-k-no	Monumen Batik Yogyakarta꧋ꦩꦺꦴꦤꦸꦩꦺꦤ꧀ꦧꦠꦶꦏ꧀ꦪꦺꦴꦒꦾꦏꦂꦠ	4.5	216	Daerah Istimewa Yogyakarta	Kota Yogyakarta		Wisata Sejarah & Budaya		ChIJZYb5zIhXei4R1DZBDkoxj1I	-7.8011159	110.3646172
https://lh5.googleusercontent.com/p/AF1QipN7gppN5kowsUgouqZZy-Jft3A6qfyawH5pbM4c=w408-h725-k-no	ZAP Pakuwon Mall Jogja	4.9	208	Special Region of Yogyakarta	Yogyakarta	+62 812-2675-6044	Skin care clinic		ChIJT8GINtpZei4RMah-TCVEtN4	-7.7589776	110.3993317
https://lh5.googleusercontent.com/p/AF1QipNonJKnhcHSvQ7nNzfjCErD1Si2AfmimpI8cVsa=w426-h240-k-no	Water Castle of Royal Jogjakarta	4.1	198	Special Region of Yogyakarta	Yogyakarta City		Wisata Sejarah & Budaya		ChIJya-Z3pNXei4R-ceM3J_doVA	-7.8099912	110.3592666
https://lh5.googleusercontent.com/p/AF1QipNi-Ki6HsLd1drKDHB6c_vGFkTC7y1e8BV0eV7r=w408-h272-k-no	Yucca Pool Bar & Lounge Hotel FortunaGrande Malioboro	4.7	194	Special Region of Yogyakarta	Yogyakarta City	+62 274 6429888	Lounge		ChIJZUws_SZYei4Rs1AytPXEGCg	-7.7934922	110.3629201
https://lh5.googleusercontent.com/p/AF1QipMeKomoQ-FBnOnI7uKVqshtm5PAXX0i8nhIPq-H=w408-h306-k-no	Agro Mina Wisata Karangasri	4.5	140	Special Region of Yogyakarta	Sleman Regency	+62 819-0419-8076	Tourist attraction		ChIJAdbGZ1Jeei4RxiVGnDXZzgY	-7.6632702	110.3817385
https://lh5.googleusercontent.com/p/AF1QipOgzzEakqiUCKr-19bYOO1iL1x-6-HAYGFFiPCa=w408-h306-k-no	Parangtritis Geomaritime Science Park	4.5	113	Daerah Istimewa Yogyakarta	Kabupaten Bantul	+62 274 2812002	Museum Sains		ChIJq4mVFvQAey4RoDfDTI8jUXk	-8.0088829	110.3019815
https://lh5.googleusercontent.com/p/AF1QipOsL9KVdmUdXzPc-MSlIpnfQDutCt0iaB7IaV49=w408-h306-k-no	Stasiun Dongkelan	4.4	101	Special Region of Yogyakarta	Bantul Regency		Rail museum		ChIJ31DJhsdXei4Rjf7RuChZLgI	-7.8253247	110.3544725
https://lh5.googleusercontent.com/p/AF1QipNVd4BE-mA3_OKcJzRiOCnTwY0ddc3enOGmEcOP=w408-h305-k-no	MOANA Nanggulan - Cycling Tour	4.7	79	Daerah Istimewa Yogyakarta	Kabupaten Kulon Progo	+62 823-3391-8990	Tujuan Wisata		ChIJbYIGqYXxei4R24mwpm4yJ3U	-7.7448923	110.2058219
https://lh5.googleusercontent.com/p/AF1QipP4B4e0FIy8B1n3tf5bKsegogbRT7bz7LA06Nj7=w408-h306-k-no	Pantai Sinden	4.3	62	Daerah Istimewa Yogyakarta	Kabupaten Gunung Kidul		Pantai		ChIJD1OiF6_Aey4RBBfq4lYZNs4	-8.1988545	110.7196741
https://lh5.googleusercontent.com/p/AF1QipOe4wOhvjqFptulQOB8DkLNYSkZ2Zq4kunfGjEB=w408-h402-k-no	Jogja Traveling	4.9	50	Special Region of Yogyakarta	Sleman Regency	+62 812-2555-5838	Travel agency		ChIJR054j1dZei4RQqKo_-J1SnI	-7.76572	110.3444489
https://lh5.googleusercontent.com/p/AF1QipMiUncLwBit0Ve9VVsaG-flE2GICHUFKarZT5b9=w408-h272-k-no	Jogja Cycling Tour	5	23	Daerah Istimewa Yogyakarta	Kota Yogyakarta	+62 813-3363-1232	Biro Wisata		ChIJd0DaO9BXei4RcgalMa6gKBI	-7.8068734	110.3602572
https://lh5.googleusercontent.com/p/AF1QipPuh4SRYw2L3d0b0KX5oIleAKBw5Z3ZrwsY1-cr=w408-h725-k-no	KEBON BINATANG	4.5	12	Daerah Istimewa Yogyakarta	Kota Yogyakarta		Tujuan Wisata		ChIJ2wxNHgBXei4Rx_uu-dp7xJA	-7.8039932	110.3981235
https://lh5.googleusercontent.com/p/AF1QipMIq8v1gIyp8bXbiBf-uir5MmsZkR0lE0hXh-wt=w408-h305-k-no	jambon bawuran	5	1	Special Region of Yogyakarta	Bantul Regency		Museum		ChIJESHKzmtRei4RmLCDQ8JL7Fg	-7.8703583	110.4324916
	Danunegaran		0	Special Region of Yogyakarta	Yogyakarta City		Tujuan Wisata		ChIJ-S2b8aJXei4Rg0Q_Eaev0ZY	-7.8181275	110.3690163
https://lh5.googleusercontent.com/p/AF1QipMAby6O4uWinIe3y6w6Bb-xEFenFrAgFOVFNi4=w408-h272-k-no	Patehan		0	Special Region of Yogyakarta	Yogyakarta City		Desa Wisata		ChIJH0YG5pNXei4RW-zr2mSuiOU	-7.8111417	110.3599254
	Cikal		0	Special Region of Yogyakarta	Bantul Regency		Wisata Alam		ChIJkRT5zRlRei4R-yic_Y4cLms	-7.8445026	110.4515318
https://lh5.googleusercontent.com/p/AF1QipO0Syshsi_iWjXziaLmtfbdsDrzMmbcaJjc_IHy=w408-h544-k-no	Rejowinangun		0	Special Region of Yogyakarta	Yogyakarta City		Kampung Wisata		ChIJP1ehwmtXei4RwK5W43Z6AgU	-7.8111719	110.3979074
https://lh5.googleusercontent.com/p/AF1QipPWVXxb6gQvnFw8mNCWKHDp44oYpZgZVfoIiPTn=w408-h272-k-no	Kotagede		0	Special Region of Yogyakarta	Yogyakarta City		Tujuan Wisata		ChIJA01ejBRXei4RsABT43Z6AgQ	-7.8205288	110.4009845
https://lh5.googleusercontent.com/p/AF1QipNGroCsdGVgy3YKJOpdZlks3S6v6lC1GcKyYTVd=w408-h272-k-no	Yogyakarta		0	Special Region of Yogyakarta	Yogyakarta City		Tujuan Wisata		ChIJxWtbvYdXei4RcU9o09Q_ciE	-7.8013672	110.3647568
https://lh5.googleusercontent.com/p/AF1QipOUI1UlCRxhd3NVoRsdQifCpazR2_4k-SFpNnXO=w408-h599-k-no	Yogyakarta City		0	Special Region of Yogyakarta	Yogyakarta City		Biro Wisata		ChIJGXwMqINXei4Rqqs5dWeAuAQ	-7.7974565	110.370697
	Bromonilan		0	Special Region of Yogyakarta	Sleman Regency		Desa Wisata		ChIJezWIjclbei4RuM7jiaWFxCo	-7.7443605	110.4485526
https://lh5.googleusercontent.com/p/AF1QipMr0-RJpRZr5VWKRUlknBweOqLX-kGrikWAoGJc=w408-h306-k-no	Jongkang		0	Special Region of Yogyakarta	Sleman Regency	Wisata Alam	Hotel		ChIJ9Q73If1Yei4Rb-J56bqGenY	-7.7448115	110.3748201
https://lh5.googleusercontent.com/p/AF1QipP85JubNbxMOdvZS2Q53p1yiQUMzbYkBD-3Kiwj=w408-h544-k-no	Bedog		0	Special Region of Yogyakarta	Sleman Regency		Wisata Alam		ChIJOwZdTXxYei4RWXwuBlwgdDM	-7.7575487	110.3383285
https://lh5.googleusercontent.com/p/AF1QipO6ufRDtkhy5-WNZXj6uWObCkW59oSgFowL46wu=w426-h240-k-no	Pentingsari		0	Special Region of Yogyakarta	Sleman Regency		Tujuan Wisata		ChIJLwedGONdei4R-yc1dUXhymY	-7.6399661	110.4306775
https://lh5.googleusercontent.com/p/AF1QipNZcXQ5evuaj7JpTf4VRWYXVaf_4G2j8YxPTBgr=w408-h470-k-no	Cangkringan		0	Special Region of Yogyakarta	Sleman Regency		Wisata Alam		ChIJ0cCNDYtdei4R4P1S43Z6AgQ	-7.664274	110.4622562
	Sangurejo		0	Special Region of Yogyakarta	Sleman Regency		Wisata Alam		ChIJi8GqiMlfei4Rnp5QfDFdolU	-7.6505874	110.3710964
